Title,col,Price,Field2_links
Multi-Quest,27 jan 2018,"
                        0,99€                    ",https://store.steampowered.com/app/767980/MultiQuest/?snr=1_7_7_230_150_839
Low Desert Punk,28 sep 2017,"
                        0,99€                    ",https://store.steampowered.com/app/709400/Low_Desert_Punk/?snr=1_7_7_230_150_839
Hunter of the Disowned,17 jul 2020,"
                        4,99€                    ",https://store.steampowered.com/app/1282580/Hunter_of_the_Disowned/?snr=1_7_7_230_150_839
Axiom Alternative,14 okt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1318730/Axiom_Alternative/?snr=1_7_7_230_150_839
Mafia is Alive,5 okt 2017,"
                        2,99€                    ",https://store.steampowered.com/app/702180/Mafia_is_Alive/?snr=1_7_7_230_150_839
Amora,8 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/816280/Amora/?snr=1_7_7_230_150_839
Baobabs Mausoleum Ep.2: 1313 Barnabas Dead End Drive,27 feb 2018,"
                        5,99€                    ",https://store.steampowered.com/app/687720/Baobabs_Mausoleum_Ep2_1313_Barnabas_Dead_End_Drive/?snr=1_7_7_230_150_839
Toy Road Constructor,23 nov 2018,"
                        4,99€                    ",https://store.steampowered.com/app/963050/Toy_Road_Constructor/?snr=1_7_7_230_150_839
Loptice,23 jun 2017,"
                        0,79€                    ",https://store.steampowered.com/app/659910/Loptice/?snr=1_7_7_230_150_839
The Fire,11 dec 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1360580/The_Fire/?snr=1_7_7_230_150_839
Rary,25 apr 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1287710/Rary/?snr=1_7_7_230_150_839
Battle Royale Craft,23 mrt 2021,"
                        1,59€                    ",https://store.steampowered.com/app/1571330/Battle_Royale_Craft/?snr=1_7_7_230_150_839
PIXEL DRIFT,4 feb 2018,"
                        0,79€                    ",https://store.steampowered.com/app/770350/PIXEL_DRIFT/?snr=1_7_7_230_150_839
Eternal Maze,11 sep 2017,"
                        0,99€                    ",https://store.steampowered.com/app/652990/Eternal_Maze/?snr=1_7_7_230_150_839
Viral Cry,7 mrt 2018,"
                        3,99€                    ",https://store.steampowered.com/app/795530/Viral_Cry/?snr=1_7_7_230_150_839
Minigame Party VR,5 apr 2016,"
                        0,99€                    ",https://store.steampowered.com/app/457870/Minigame_Party_VR/?snr=1_7_7_230_150_839
OVERSTARS,16 mrt 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1556680/OVERSTARS/?snr=1_7_7_230_150_839
在线教育开发实习生 Elearning Development Intern,1 apr 2019,"
                        1,29€                    ",https://store.steampowered.com/app/1012180/_Elearning_Development_Intern/?snr=1_7_7_230_150_839
Grey Phobia,23 aug 2016,"
                        2,99€                    ",https://store.steampowered.com/app/465050/Grey_Phobia/?snr=1_7_7_230_150_839
Mad Frost,14 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/839030/Mad_Frost/?snr=1_7_7_230_150_839
Space zone defender,15 nov 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1177300/Space_zone_defender/?snr=1_7_7_230_150_839
Human Pinball : Iceage,23 mrt 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1044300/Human_Pinball__Iceage/?snr=1_7_7_230_150_839
Snowflake S.O.S,18 dec 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1491060/Snowflake_SOS/?snr=1_7_7_230_150_839
Yoke Light,29 jun 2018,"
                        0,79€                    ",https://store.steampowered.com/app/858730/Yoke_Light/?snr=1_7_7_230_150_839
Outliver: Redemption,29 jan 2019,"
                        9,99€                    ",https://store.steampowered.com/app/1011370/Outliver_Redemption/?snr=1_7_7_230_150_839
Beat Flip,8 sep 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1371320/Beat_Flip/?snr=1_7_7_230_150_839
Only One Rectangle,23 jul 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1275410/Only_One_Rectangle/?snr=1_7_7_230_150_839
Ancient Code VR( The Fantasy Egypt Journey),1 feb 2018,"
                        4,99€                    ",https://store.steampowered.com/app/546040/Ancient_Code_VR_The_Fantasy_Egypt_Journey/?snr=1_7_7_230_150_839
Hollow Destiny,27 nov 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1469860/Hollow_Destiny/?snr=1_7_7_230_150_839
Monsterplants vs Bowling - Arcade Edition,7 dec 2017,"
                        4,99€                    ",https://store.steampowered.com/app/739710/Monsterplants_vs_Bowling__Arcade_Edition/?snr=1_7_7_230_150_839
Saving Harmony,26 sep 2016,"
                        4,99€                    ",https://store.steampowered.com/app/503730/Saving_Harmony/?snr=1_7_7_230_150_839
Bomb Labyrinth,29 apr 2018,"
                        3,29€                    ",https://store.steampowered.com/app/839620/Bomb_Labyrinth/?snr=1_7_7_230_150_839
One Clone Left,12 aug 2016,"
                        3,99€                    ",https://store.steampowered.com/app/452180/One_Clone_Left/?snr=1_7_7_230_150_839
Live To Win,13 feb 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1234980/Live_To_Win/?snr=1_7_7_230_150_840
Robot Chase,1 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/904550/Robot_Chase/?snr=1_7_7_230_150_840
Interregnum-Alpha,28 jun 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1103690/InterregnumAlpha/?snr=1_7_7_230_150_840
Piano Bar,28 aug 2018,"
                        5,69€                    ",https://store.steampowered.com/app/920700/Piano_Bar/?snr=1_7_7_230_150_840
Piano Cat,16 mrt 2018,"
                        3,29€                    ",https://store.steampowered.com/app/807950/Piano_Cat/?snr=1_7_7_230_150_840
Nocko,11 mrt 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1548060/Nocko/?snr=1_7_7_230_150_840
Ant Force,7 aug 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1371470/Ant_Force/?snr=1_7_7_230_150_840
Sudokube,15 nov 2017,"
                        2,39€                    ",https://store.steampowered.com/app/684980/Sudokube/?snr=1_7_7_230_150_840
The Last AntLion,26 jul 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1108130/The_Last_AntLion/?snr=1_7_7_230_150_840
Rise of SamuraizerzZz,8 dec 2020,"
                        2,39€                    ",https://store.steampowered.com/app/1379070/Rise_of_SamuraizerzZz/?snr=1_7_7_230_150_840
Must Reach,21 feb 2021,"
                        3,49€                    ",https://store.steampowered.com/app/1541450/Must_Reach/?snr=1_7_7_230_150_840
Stone In Galaxy,5 dec 2018,"
                        0,79€                    ",https://store.steampowered.com/app/984580/Stone_In_Galaxy/?snr=1_7_7_230_150_840
MIBT,9 aug 2020,,https://store.steampowered.com/app/1298360/MIBT/?snr=1_7_7_230_150_840
The Road to Gelendzhik Palace,17 feb 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1543320/The_Road_to_Gelendzhik_Palace/?snr=1_7_7_230_150_840
Pity Pit,18 mrt 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1260300/Pity_Pit/?snr=1_7_7_230_150_840
BrutalAliens,21 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/886600/BrutalAliens/?snr=1_7_7_230_150_840
The Nose,16 sep 2017,"
                        2,99€                    ",https://store.steampowered.com/app/667410/The_Nose/?snr=1_7_7_230_150_840
Thrice in a row,14 apr 2020,,https://store.steampowered.com/app/1281130/Thrice_in_a_row/?snr=1_7_7_230_150_840
Cross Border VR,20 nov 2019,"
                        5,69€                    ",https://store.steampowered.com/app/1184230/Cross_Border_VR/?snr=1_7_7_230_150_840
Stigfinnare,15 okt 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1068510/Stigfinnare/?snr=1_7_7_230_150_840
Mutagen Extinction,21 feb 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1007200/Mutagen_Extinction/?snr=1_7_7_230_150_840
TriElement,26 sep 2017,"
                        2,99€                    ",https://store.steampowered.com/app/708140/TriElement/?snr=1_7_7_230_150_840
Retro Block VR,11 jul 2017,"
                        2,99€                    ",https://store.steampowered.com/app/660820/Retro_Block_VR/?snr=1_7_7_230_150_840
An Occasional Dream,6 sep 2017,"
                        2,99€                    ",https://store.steampowered.com/app/672100/An_Occasional_Dream/?snr=1_7_7_230_150_840
火箭星战 Star-Rocket Strike,28 jul 2017,"
                        2,99€                    ",https://store.steampowered.com/app/665900/_StarRocket_Strike/?snr=1_7_7_230_150_840
ROBOTIX: The Escape,31 jan 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1226100/ROBOTIX_The_Escape/?snr=1_7_7_230_150_840
The Veteran VR,30 mei 2019,"
                        5,69€                    ",https://store.steampowered.com/app/574530/The_Veteran_VR/?snr=1_7_7_230_150_840
Sphoxie,18 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/486430/Sphoxie/?snr=1_7_7_230_150_840
The Battle Of Ages,8 sep 2018,"
                        3,99€                    ",https://store.steampowered.com/app/881910/The_Battle_Of_Ages/?snr=1_7_7_230_150_840
Dash Fleet,11 apr 2017,"
                        0,79€                    ",https://store.steampowered.com/app/586160/Dash_Fleet/?snr=1_7_7_230_150_840
Absent Mind,24 feb 2017,"
                        0,99€                    ",https://store.steampowered.com/app/598090/Absent_Mind/?snr=1_7_7_230_150_840
Geo-Fall,23 jul 2016,"
                        0,99€                    ",https://store.steampowered.com/app/496070/GeoFall/?snr=1_7_7_230_150_840
A God-Like Backhand!,16 feb 2017,"
                        0,99€                    ",https://store.steampowered.com/app/579160/A_GodLike_Backhand/?snr=1_7_7_230_150_840
Siege And Destroy,24 jan 2017,"
                        0,99€                    ",https://store.steampowered.com/app/578050/Siege_And_Destroy/?snr=1_7_7_230_150_840
Lost Bros,25 feb 2016,"
                        2,99€                    ",https://store.steampowered.com/app/434390/Lost_Bros/?snr=1_7_7_230_150_840
Numberline 2,14 jul 2017,"
                        1,99€                    ",https://store.steampowered.com/app/654970/Numberline_2/?snr=1_7_7_230_150_840
Super Frog's Quest,16 aug 2018,"
                        3,99€                    ",https://store.steampowered.com/app/913840/Super_Frogs_Quest/?snr=1_7_7_230_150_840
Zenza,23 nov 2016,"
                        3,99€                    ",https://store.steampowered.com/app/519990/Zenza/?snr=1_7_7_230_150_840
Mad Dojo,15 jun 2018,"
                        3,29€                    ",https://store.steampowered.com/app/586170/Mad_Dojo/?snr=1_7_7_230_150_840
Chilie,23 nov 2016,"
                        3,99€                    ",https://store.steampowered.com/app/550560/Chilie/?snr=1_7_7_230_150_840
Astro Zip VR,12 mrt 2021,"
                        3,99€                    ",https://store.steampowered.com/app/1505750/Astro_Zip_VR/?snr=1_7_7_230_150_840
Parking Attendant,6 jul 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1354840/Parking_Attendant/?snr=1_7_7_230_150_840
Martha Madison: Optics,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/596050/Martha_Madison_Optics/?snr=1_7_7_230_150_840
Ratergy,30 mrt 2018,"
                        2,39€                    ",https://store.steampowered.com/app/815480/Ratergy/?snr=1_7_7_230_150_840
晴空：未来的守望,21 apr 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1235510/_/?snr=1_7_7_230_150_840
DVOREC,12 apr 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1579450/DVOREC/?snr=1_7_7_230_150_840
Space Road,4 nov 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1174120/Space_Road/?snr=1_7_7_230_150_840
ELISEISK 2074,21 sep 2020,"
                        1,--€                    ",https://store.steampowered.com/app/1005480/ELISEISK_2074/?snr=1_7_7_230_150_840
Robot Invasion,3 jul 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1311930/Robot_Invasion/?snr=1_7_7_230_150_840
